Symbol,Name,Last Sale,Net Change,% Change, Market Cap ,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
GHM,Graham Corporation Common Stock,23.69,-0.07,-0.00295,256523067,United States,1978,25990,Industrials,Industrial Machinery/Components,-166.4,1,$ 8.90,-14.79,-62%
GRIN,Grindrod Shipping Holdings Ltd. Ordinary Shares,8.93,-0.14,-0.01544,173867100,Singapore,,13413,Consumer Discretionary,Marine Transportation,-167.76,0,$ 3.35,-5.58,-62%
TEAM,Atlassian Corporation Class A Common Stock,207.42,0.37,0.00179,53806158041,Australia,2015,1928951,Technology,Computer Software: Prepackaged Software,-168.58,1,$ 77.81,-129.61,-62%
KIM,Kimco Realty Corporation (HC) Common Stock,19.76,0.13,0.00662,13296592525,United States,,8713683,Real Estate,Real Estate Investment Trusts,-166.98,1,$ 7.39,-12.37,-63%
PMO,Putnam Municipal Opportunities Trust Common Stock,10.19,0,0,346272168,United States,1993,145715,Finance,Finance Companies,-166.67,0,$ 3.81,-6.38,-63%
VRSK,Verisk Analytics Inc. Common Stock, $241.90 ,-0.1,-0.00041,34686012940,United States,2009,1237687,Technology,EDP Services,-167.19,4,$ 90.41,-151.49,-63%
ANF,Abercrombie & Fitch Company Common Stock,127.76,1.76,0.01397," $6,439,808,980.00 ",United States,,1306450,Consumer Discretionary,Clothing/Shoe/Accessory Stores,-173.29,1,$ 47.66,-80.1,-63%
MODG,Topgolf Callaway Brands Corp. Common Stock,14.24,-0.02,-0.0014,2627522764,United States,,2249148,Consumer Discretionary,Recreational Games/Products/Toys,-169.3,1,$ 5.31,-8.93,-63%
SKT,Tanger Inc. Common Stock,28.81,0.27,0.00946,3137897128,United States,1993,1483231,Real Estate,Real Estate Investment Trusts,-169.71,1,$ 10.73,-18.08,-63%
VLRS,Controladora Vuela Compania de Aviacion S.A.B. de C.V. American Depositary Shares each representing ten (10) Ordinary Participation Certificates,7.23,-0.01,-0.00138,801418604,,2013,767018,Consumer Discretionary,Air Freight/Delivery Services,-170.26,1,$ 2.69,-4.54,-63%
OSW,OneSpaWorld Holdings Limited Common Shares,13.04,-0.29,-0.02176,1302837275,Bahamas,,846079,Consumer Discretionary,Hotels/Resorts,-171.13,0,$ 4.85,-8.19,-63%
CLX,Clorox Company (The) Common Stock,153.31,-0.17,-0.00111,19026741912,United States,,2744379,Consumer Discretionary,Specialty Chemicals,-168.32,1,$ 56.78,-96.53,-63%
AIR,AAR Corp. Common Stock,66.78,0.41,0.00618," $2,370,864,563.00 ",United States,,294972,Industrials,Aerospace,-168.46,1,$ 24.73,-42.05,-63%
DIS,Walt Disney Company (The) Common Stock,111.58,0.78,0.00704,2.04671E+11,United States,,11654470,Consumer Discretionary,Services-Misc. Amusement & Recreation,-170.93,1,$ 41.32,-70.26,-63%
ALRS,Alerus Financial Corporation Common Stock,21.81,0.26,0.01206," $431,314,691.00 ",United States,2019,49181,Finance,Major Banks,-170.88,1,$ 8.07,-13.74,-63%
INVA,Innoviva Inc. Common Stock,15.28,-0.07,-0.00456,979244394,United States,2004,596561,Health Care,Biotechnology: Pharmaceutical Preparations,-169.73,1,$ 5.65,-9.63,-63%
ADC,Agree Realty Corporation Common Stock, $54.95 ,-0.36,-0.00651," $5,523,538,557.00 ",United States,,1741235,Real Estate,Real Estate Investment Trusts,-175.09,5,$ 20.31,-34.64,-63%
RTX,RTX Corporation Common Stock,89.67,-0.25,-0.00278,1.18977E+11,United States,,5874155,Industrials,Aerospace,-171.14,1,$ 33.12,-56.55,-63%
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,10.94,0.08,0.00737,0,United States,1993,55293,Finance,Investment Managers,-172.03,0,$ 4.04,-6.9,-63%
EXEL,Exelixis Inc. Common Stock,21.9,-0.01,-0.00046,6639954272,United States,2000,3441508,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),-175.37,1,$ 8.08,-13.82,-63%
ESLT,Elbit Systems Ltd. Ordinary Shares,223.34,2.97,0.01348,9905129000,Israel,,28786,Industrials,Military/Government/Technical,-171.78,3.5,$ 82.40,-140.94,-63%
PDI,PIMCO Dynamic Income Fund Common Stock,19.11,0.12,0.00632,4645449900,United States,2012,1233104,Finance,Trusts Except Educational Religious and Charitable,-169.6,0,$ 7.04,-12.07,-63%
ORA,Ormat Technologies Inc. Common Stock,65.15,0.66,0.01023,3932381488,United States,2004,834209,Utilities,Electric Utilities: Central,-174.21,1,$ 24.00,-41.15,-63%
NS,Nustar Energy L.P.  Common Units,23.62,0.24,0.01027,2973652726,United States,,957424,Energy,Natural Gas Distribution,-174.37,1,$ 8.70,-14.92,-63%
LVS,Las Vegas Sands Corp. Common Stock,54.52,0.9,0.01678,41087440255,United States,2004,5979461,Consumer Discretionary,Hotels/Resorts,-155.38,1,$ 20.08,-34.44,-63%
ALSA,Alpha Star Acquisition Corporation Ordinary Shares,11.27,0.01,0.00089, $-   ,United States,2022,157308,Finance,Blank Checks,-171.57,0,$ 4.15,-7.12,-63%
ZBRA,Zebra Technologies Corporation Class A Common Stock,279.48,6.68,0.02449,14360076187,United States,1991,400909,Industrials,Industrial Machinery/Components,-181.77,1,$ 102.83,-176.65,-63%
CCTS,Cactus Acquisition Corp. 1 Limited Class A Ordinary Share,11.32,0,0,0,United States,2021,41,Finance,Blank Checks,-173.49,0,$ 4.15,-7.17,-63%
NOVT,Novanta Inc. Common Stock, $172.94 ,5.49,0.03279,6193045388,United States,,432460,Miscellaneous,Industrial Machinery/Components,-176.86,4,$ 63.40,-109.54,-63%
SCL,Stepan Company Common Stock,89.2,0.45,0.00507,1995170385,United States,,71957,Consumer Discretionary,Package Goods/Cosmetics,-169.01,1,$ 32.69,-56.51,-63%
GRFS,Grifols S.A. American Depositary Shares,7.51,-1.83,-0.19593,5163537359,Spain,,22194900,Health Care,Biotechnology: Pharmaceutical Preparations,-156.36,1,$ 2.75,-4.76,-63%
ESS,Essex Property Trust Inc. Common Stock,231.4,1.77,0.00771,14856689206,United States,1994,410287,Real Estate,Real Estate Investment Trusts,-177.53,3,$ 84.45,-146.95,-64%
RNW,ReNew Energy Global plc Class A Ordinary Shares,6.5,0.16,0.02524,523306030,United Kingdom,,964538,Industrials,Environmental Services,-175.95,0,$ 2.37,-4.13,-64%
OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,80.17,0.74,0.00932,4937852446,United States,2015,658802,Consumer Discretionary,Department/Specialty Retail Stores,-170.55,0,$ 29.20,-50.97,-64%
CME,CME Group Inc. Class A Common Stock, $220.35 ,-0.49,-0.00222,79324452262,United States,2002,2302536,Finance,Investment Bankers/Brokers/Service,-173.89,4,$ 80.07,-140.28,-64%
MFA,MFA Financial Inc.,11.22,0.47,0.04372,1145365639,United States,,1242218,Real Estate,Real Estate Investment Trusts,-175.92,1,$ 4.07,-7.15,-64%
LCII,LCI Industries,125.98,3.02,0.02456,3190763741,United States,1995,209920,Consumer Discretionary,Auto Parts:O.E.M.,-177.29,3.5,$ 45.66,-80.32,-64%
TARO,Taro Pharmaceutical Industries Ltd. Ordinary Shares,42.07,0.09,0.00214,1580990600,Israel,,40951,Health Care,Biotechnology: Pharmaceutical Preparations,-176.79,1,$ 15.21,-26.86,-64%
CHEF,The Chefs' Warehouse Inc. Common Stock,38.01,0.66,0.01767,1508000644,United States,2011,424659,Consumer Discretionary,Food Distributors,-176.91,1,$ 13.73,-24.28,-64%
BZ,KANZHUN LIMITED American Depository Shares,15.65,0.28,0.01822,6771859667,China,2021,2866737,Technology,Computer Software: Programming Data Processing,-188.32,0,$ 5.65,-10,-64%
HLIT,Harmonic Inc. Common Stock,13.13,0.23,0.01783,1469363187,United States,1995,1787578,Technology,Radio And Television Broadcasting And Communications Equipment,-182.07,1,$ 4.74,-8.39,-64%
KNTK,Kinetik Holdings Inc. Class A Common Stock,35.32,1.71,0.05088,5248966480,United States,2022,1001315,Energy,Oil & Gas Production,-179.04,0,$ 12.69,-22.63,-64%
SN,SharkNinja Inc. Ordinary Shares,54,0.2,0.00372,7505075088,United States,2023,478012,,,-187.93,0,$ 19.39,-34.61,-64%
XYL,Xylem Inc. Common Stock New,127.05,1.42,0.0113,30628931949,United States,2011,1829167,Industrials,Fluid Controls,-180.69,1.5,$ 45.58,-81.47,-64%
COCO,The Vita Coco Company Inc. Common Stock,26.1,0.33,0.01281,1481331731,United States,2021,1515153,Consumer Staples,Beverages (Production/Distribution),-180.11,0,$ 9.35,-16.75,-64%
AVB,AvalonBay Communities Inc. Common Stock,177.03,0.66,0.00374," $25,142,741,160.00 ",United States,,1445944,Real Estate,Real Estate Investment Trusts,-182.41,2.5,$ 62.93,-114.1,-64%
EA,Electronic Arts Inc. Common Stock,139.48,-0.6,-0.00428,37290042300,United States,,3482302,Technology,Computer Software: Prepackaged Software,-184.37,2.5,$ 49.51,-89.97,-65%
ISRL,Israel Acquisitions Corp Class A Ordinary Shares,10.74,0.01,0.00093,0,United States,2023,70783,Finance,Blank Checks,-181.63,0,$ 3.81,-6.93,-65%
SUGP,SU Group Holdings Limited Ordinary Shares,3.19,-0.12,-0.03625,42267500,Hong Kong,2024,49372,,,-176.11,0,$ 1.13,-2.06,-65%
BAND,Bandwidth Inc. Class A Common Stock,20.54,2.1,0.11388," $526,680,847.00 ",United States,2017,1514204,Technology,Computer Software: Prepackaged Software,-178.68,0,$ 7.27,-13.27,-65%
YOU,Clear Secure Inc. Class A Common Stock,19.25,0.65,0.03495,2903001563,United States,2021,3156849,Technology,Computer Software: Prepackaged Software,-169.6,0,$ 6.81,-12.44,-65%
FORD,Forward Industries Inc. Common Stock,0.651,-0.019,-0.02836,6549831,United States,,23404,,,-173.91,1,$ 0.23,-0.421,-65%
USPH,U.S. Physical Therapy Inc. Common Stock,106.27,6.4,0.06408,1592672953,United States,1992,112235,Health Care,Medical/Nursing Services,-179.14,3.5,$ 37.48,-68.79,-65%
NIM,Nuveen Select Maturities Municipal Fund Common Stock,8.86,0.01,0.00113,0,United States,1992,99354,Finance,Trusts Except Educational Religious and Charitable,-184.62,0,$ 3.12,-5.74,-65%
GTLS,Chart Industries Inc. Common Stock,142.86,-4.82,-0.03264,6107354002,United States,2006,1191809,Industrials,Metal Fabrications,-191.59,1,$ 50.27,-92.59,-65%
STRA,Strategic Education Inc. Common Stock,110.79,15.73,0.16547,2705031468,United States,1996,170388,Real Estate,Other Consumer Services,-179.38,1,$ 38.89,-71.9,-65%
AMZN,Amazon.com Inc. Common Stock, $176.76 ,3.6,0.02079," $1,836,073,516,997.00 ",United States,1997,53751634,Consumer Discretionary,Catalog/Specialty Distribution,-186.8,4,$ 62.04,-114.72,-65%
VVV,Valvoline Inc. Common Stock,42.64,0.24,0.00566,5528240481,United States,2016,1709040,Industrials,Major Chemicals,-189.93,1,$ 14.89,-27.75,-65%
CERT,Certara Inc. Common Stock,16.88,-0.1,-0.00589,2698179886,United States,2020,1082400,Technology,Retail: Computer Software & Peripheral Equipment,-205.26,0,$ 5.89,-10.99,-65%
HMST,HomeStreet Inc. Common Stock,13.95,0.18,0.01307,262400267,United States,2012,135296,Finance,Major Banks,-191.56,1,$ 4.86,-9.09,-65%
ZUO,Zuora Inc. Class A Common Stock,8.08,-0.51,-0.05937,1156248000,United States,2018,5541259,Technology,EDP Services,-185.05,0,$ 2.81,-5.27,-65%
SHYF,The Shyft Group Inc. Common Stock,10.31,0.11,0.01078,353779938,United States,,336484,Consumer Discretionary,Auto Manufacturing,-191.9,1,$ 3.58,-6.73,-65%
CHWY,Chewy Inc. Class A Common Stock,17.64,0.71,0.04194,7610000852,United States,2019,8453468,Consumer Discretionary,Catalog/Specialty Distribution,-193.79,0,$ 6.12,-11.52,-65%
CDAQ,Compass Digital Acquisition Corp. Class A Ordinary Shares,10.65,0,0,0,United States,2021,93,Finance,Blank Checks,-188.62,0,$ 3.69,-6.96,-65%
BMEZ,BlackRock Health Sciences Term Trust Common Shares of Beneficial Interest,16.31,-0.17,-0.01032,217461524,,2020,487151,Finance,Trusts Except Educational Religious and Charitable,-191.86,0,$ 5.65,-10.66,-65%
BAM,Brookfield Asset Management Inc Class A Limited Voting Shares,40.75,0.35,0.00866," $15,895,139,255.00 ",,2022,851865,,,-194.97,0,$ 14.11,-26.64,-65%
NUV,Nuveen Municipal Value Fund Inc. Common Stock,8.69,0.02,0.00231,0,United States,1987,701706,Finance,Trusts Except Educational Religious and Charitable,-189.67,0,$ 3.00,-5.69,-65%
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,19.39,0.69,0.0369,8248989470,United States,,17259573,Consumer Discretionary,Marine Transportation,-188.34,1,$ 6.69,-12.7,-65%
JJSF,J & J Snack Foods Corp. Common Stock,145.08,-0.56,-0.00385,2811628203,United States,1986,80796,Consumer Staples,Specialty Foods,-186.11,1,$ 49.97,-95.11,-66%
SBT,Sterling Bancorp Inc. Common Stock,5.04,0.08,0.01613,262446060,United States,2017,14625,Finance,Savings Institutions,-190.75,0,$ 1.73,-3.31,-66%
BFAM,Bright Horizons Family Solutions Inc. Common Stock,114.86,0.79,0.00693,6650957503,United States,2013,555969,Consumer Discretionary,Other Consumer Services,-194.89,1,$ 39.34,-75.52,-66%
GB,Global Blue Group Holding AG Ordinary Shares,4.71,0.36,0.08276,893635365,,2000,39943,Technology,EDP Services,-185.71,0,$ 1.61,-3.1,-66%
CWH,Camping World Holdings Inc. Class A Common Stock,26.69,0.3,0.01137,2256320234,United States,2016,672208,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,-201.32,1,$ 9.12,-17.57,-66%
BCPC,Balchem Corporation Common Stock, $157.19 ,3.11,0.02018,5072040456,United States,,91682,Industrials,Major Chemicals,-191.41,5,$ 53.68,-103.51,-66%
ELAN,Elanco Animal Health Incorporated Common Stock,15.89,-0.04,-0.00251,7833293475,United States,2018,4862214,Health Care,Biotechnology: Pharmaceutical Preparations,-195.76,0,$ 5.42,-10.47,-66%
HAYW,Hayward Holdings Inc. Common Stock,14.79,1.7,0.12987,3160609068,United States,2021,7332534,Technology,Electronic Components,-184.89,0,$ 5.03,-9.76,-66%
RLX,RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share,1.95,-0.03,-0.01515,3063041612,Cayman Islands,2021,4950318,Health Care, Medicinal Chemicals and Botanical Products ,-192.42,0,$ 0.66,-1.29,-66%
SBI,Western Asset Intermediate Muni Fund Inc Common Stock,7.89,0.03,0.00382,0,United States,1992,25545,Finance,Finance/Investors Services,-198.11,1,$ 2.65,-5.24,-66%
MIN,MFS Intermediate Income Trust Common Stock,2.74,0.03,0.01107,314819893,United States,1988,112195,Finance,Trusts Except Educational Religious and Charitable,-194.57,0,$ 0.92,-1.82,-66%
MASI,Masimo Corporation Common Stock,128.54,-0.16,-0.00124,6792215432,United States,2007,704150,Health Care,Medical/Dental Instruments,-195.05,3,$ 42.87,-85.67,-67%
CLWT,Euro Tech Holdings Company Limited Common Stock,1.39,-0.02,-0.01418,10730800,Hong Kong,1997,16743,Consumer Discretionary,Professional and commerical equipment,-213.04,1,$ 0.46,-0.93,-67%
QD,Qudian Inc. American Depositary Shares each representing one Class A Ordinary Share,2.45,0.06,0.0251,569003499,China,2017,872299,Finance,Finance: Consumer Services,-188.89,0,$ 0.81,-1.64,-67%
JMM,Nuveen Multi-Market Income Fund (MA),5.94,0.075,0.01279,0,United States,,9826,Finance,Trusts Except Educational Religious and Charitable,-205.61,0,$ 1.96,-3.98,-67%
MSA,MSA Safety Incorporated Common Stock,184.15,1.23,0.00672,7240501959,United States,2000,184508,Health Care,Industrial Specialties,-201.23,1,$ 60.76,-123.39,-67%
TCI,Transcontinental Realty Investors Inc. Common Stock,38.87,1.11,0.0294,335810213,United States,,5616,Real Estate,Real Estate Investment Trusts,-204.92,1,$ 12.81,-26.06,-67%
IIIV,i3 Verticals Inc. Class A Common Stock,21.31,-1.46,-0.06412,711169339,United States,2018,1555685,Technology,EDP Services,-206.7,0,$ 7.02,-14.29,-67%
ERIE,Erie Indemnity Company Class A Common Stock,406.88,-5.58,-0.01353,18794442277,United States,,210525,Finance,Specialty Insurers,-201.54,1,$ 133.92,-272.96,-67%
LGCB,Linkage Global Inc Ordinary Shares,1.98,-0.05,-0.02463,42570000,Japan,2023,26783,,,-209.23,0,$ 0.65,-1.33,-67%
FLO,Flowers Foods Inc. Common Stock,22.42,-0.29,-0.01277,4720901535,United States,,1800767,Consumer Staples,Packaged Foods,-202.04,1,$ 7.36,-15.06,-67%
VMD,Viemed Healthcare Inc. Common Shares,8.46,-0.04,-0.00471,325616948,United States,,77166,,,-208.66,0,$ 2.77,-5.69,-67%
RBC,RBC Bearings Incorporated Common Stock, $272.83 ,-3.5,-0.01267,7961703506,United States,2022,150800,Industrials,Metal Fabrications,-198.21,4.5,$ 89.32,-183.51,-67%
PATH,UiPath Inc. Class A Common Stock,23.75,0.39,0.0167,13444358651,United States,2021,9221457,Technology,Computer Software: Prepackaged Software,-204.12,0,$ 7.77,-15.98,-67%
BJRI,BJ's Restaurants Inc. Common Stock,35.02,0.55,0.01596,818310624,United States,,318909,Consumer Discretionary,Restaurants,-209.19,1,$ 11.43,-23.59,-67%
EHI,Western Asset Global High Income Fund Inc Common Stock,7.08,0.03,0.00426,0,United States,2003,29055,Finance,Investment Managers,-207.79,0,$ 2.31,-4.77,-67%
HEI,Heico Corporation Common Stock, $193.40 ,3.34,0.01757,26748528931,United States,2000,625263,Industrials,Aerospace,-207.27,4.5,$ 63.10,-130.3,-67%
CRVL,CorVel Corp. Common Stock, $244.00 ,-3.74,-0.0151,4171003588,United States,,35881,Finance,Specialty Insurers,-200.23,4,$ 79.53,-164.47,-67%
ODD,ODDITY Tech Ltd. Class A Ordinary Shares,42.18,1.08,0.02628,2384875042,Israel,2023,699226,,,-222.29,0,$ 13.73,-28.45,-67%
SIMO,Silicon Motion Technology Corporation American Depositary Shares,70.79,0.77,0.011,2339887917,Taiwan,2005,356886,Technology,Semiconductors,-214.42,2,$ 22.95,-47.84,-68%
BRLT,Brilliant Earth Group Inc. Class A Common Stock,2.84,-0.08,-0.0274,275726887,United States,2021,16963,Consumer Discretionary,Consumer Specialties,-206.52,0,$ 0.92,-1.92,-68%
SGRY,Surgery Partners Inc. Common Stock,31.03,-0.15,-0.00481,3928617879,United States,2015,1038749,Health Care,Hospital/Nursing Management,-210.66,0,$ 10.04,-20.99,-68%
AZPN,Aspen Technology Inc. Common Stock,193.89,2.91,0.01524," $12,321,480,904.00 ",United States,,446658,Technology,EDP Services,-215.05,1,$ 62.67,-131.22,-68%
ORGO,Organogenesis Holdings Inc. Class A Common Stock,3.57,0.08,0.02292,471386955,United States,2016,564124,Health Care,Biotechnology: Pharmaceutical Preparations,-153.91,0,$ 1.15,-2.42,-68%
GLNG,Golar Lng Ltd,20.29,-0.92,-0.04338,2175696700,Bermuda,,4041707,Consumer Discretionary,Marine Transportation,-218.22,1,$ 6.53,-13.76,-68%
SGC,Superior Group of Companies Inc. Common Stock,14.37,0.11,0.00771,237188720,United States,,25482,Consumer Discretionary,Apparel,-208.23,1,$ 4.62,-9.75,-68%
HLMN,Hillman Solutions Corp. Common Stock,9.74,0.24,0.02526,1901072222,United States,2020,1142096,Consumer Discretionary,Industrial Machinery/Components,-206.39,0,$ 3.13,-6.61,-68%
PSN,Parsons Corporation Common Stock,80.61,-0.56,-0.0069,8530922363,United States,2019,1618967,Technology,EDP Services,-212.65,0,$ 25.85,-54.76,-68%
WYNN,Wynn Resorts Limited Common stock,105.2,2.34,0.02275,11790633268,United States,2002,2240270,Consumer Discretionary,Hotels/Resorts,-200.3,1,$ 33.70,-71.5,-68%
CTLP,Cantaloupe Inc. Common Stock,6.5,0.1,0.01563,473180650,United States,,234899,Technology,EDP Services,-212.98,1,$ 2.08,-4.42,-68%
SHEN,Shenandoah Telecommunications Co Common Stock,18.66,0.32,0.01745,938079103,United States,,128680,Telecommunications,Telecommunications Equipment,-211.62,1,$ 5.94,-12.72,-68%
PYN,PIMCO New York Municipal Income Fund III Common Shares of Beneficial Interest,5.94,0,0,0,United States,2002,24667,Finance,Investment Managers,-215.34,0,$ 1.89,-4.05,-68%
FMY,First Trust Motgage Income Fund Common Shares of Beneficial Interest,12.01,0.12,0.01009,0,United States,2005,14530,Finance,Finance/Investors Services,-203.66,0,$ 3.82,-8.19,-68%
TRIS,Tristar Acquisition I Corp. Class A Ordinary Shares,10.89,0,0,0,,2021,19,Finance,Blank Checks,-215.32,0,$ 3.46,-7.43,-68%
SBRA,Sabra Health Care REIT Inc. Common Stock,13.88,-0.12,-0.00857,3212897304,United States,,3591882,Real Estate,Real Estate Investment Trusts,-218.68,1,$ 4.39,-9.49,-68%
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,10.595,0.015,0.00142,0,United States,,19651,Finance,Finance/Investors Services,-216.42,0,$ 3.35,-7.245,-68%
EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,16.72,0.02,0.0012,261248679,United States,2009,82610,Finance,Investment Managers,-217.84,0,$ 5.27,-11.45,-68%
