Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
SEI,Solaris Energy Infrastructure Inc. Class A Common Stock,$22.23,0.85,3.976%,1492096429,United States,2017,2493590,Industrials,Metal Fabrications,-460.59,0,$ 4.39,-17.84,-80.25%
CCIX,Churchill Capital Corp IX Ordinary Shares,$10.60,-0.01,-0.094%,0,United States,2024,7251,,,-410.1,0,$ 2.08,-8.52,-80.38%
COLD,Americold Realty Trust Inc. Common Stock,$21.28,-0.54,-2.475%,6051902490,United States,2018,3181492,Real Estate,Real Estate Investment Trusts,-406.51,1,$ 4.15,-17.13,-80.50%
ALGM,Allegro MicroSystems Inc. Common Stock,$25.47,0.06,0.236%,4689664565,United States,2020,3349468,Technology,Semiconductors,-402.82,0,$ 4.96,-20.51,-80.53%
MED,MEDIFAST INC Common Stock,$14.33,-0.71,-4.721%,156739104,United States,,280084,Consumer Staples,Packaged Foods,-399.64,1,$ 2.79,-11.54,-80.53%
PLAO,Patria Latin American Opportunity Acquisition Corp. Class A Ordinary Shares,$11.8899,0,0.00%,0,Cayman Islands,2022,1,Finance,Blank Checks,-412.99,0,$ 2.31,-9.5799,-80.57%
CSGP,CoStar Group Inc. Common Stock,$76.87,-3.04,-3.804%,31526355641,United States,1998,4279053,Consumer Discretionary,Business Services,-415.49,1,$ 14.91,-61.96,-80.60%
RKT,Rocket Companies Inc. Class A Common Stock,$13.18,-0.17,-1.273%,26309735724,United States,2020,14429496,Finance,Finance: Consumer Services,-485.43,0,$ 2.54,-10.64,-80.73%
ZS,Zscaler Inc. Common Stock,$199.36,4.67,2.399%,30589523881,United States,2018,2430849,Technology,EDP Services,-417.83,0,$ 38.20,-161.16,-80.84%
CAPL,CrossAmerica Partners LP Common Units representing limited partner interests,$23.49,0.09,0.385%,894022400,United States,2012,22352,Energy,Oil Refining/Marketing,-411.78,1,$ 4.50,-18.99,-80.84%
KLC,KinderCare Learning Companies Inc. Common Stock,$16.47,-0.03,-0.182%,1942901486,,2024,841062,Consumer Discretionary,Other Consumer Services,-424.68,0,$ 3.12,-13.35,-81.06%
SGHC,Super Group (SGHC) Limited Ordinary Shares,$6.72,-0.07,-1.031%,3346149038,,2022,1214429,Consumer Discretionary,Services-Misc. Amusement & Recreation,-428.35,0,$ 1.27,-5.45,-81.10%
PINC,Premier Inc. Class A Common Stock,$18.34,-0.23,-1.239%,1674577661,United States,2013,2324148,Consumer Discretionary,Other Consumer Services,-424.86,1,$ 3.46,-14.88,-81.13%
PX,P10 Inc. Class A Common Stock,$11.19,0.04,0.359%,1244308697,United States,2021,426798,Finance,Investment Managers,-451.44,0,$ 2.08,-9.11,-81.41%
SFHG,Samfine Creation Holdings Group Limited Ordinary Share,$0.6471,-0.0019,-0.293%,12942000,Hong Kong,2024,97710,Consumer Discretionary,Publishing,-458.33,0,$ 0.12,-0.5271,-81.46%
METCB,Ramaco Resources Inc. Class B Common Stock,$9.40,0.81,9.43%,509197220,United States,,104196,Energy,Coal Mining,-409.83,0,$ 1.73,-7.67,-81.60%
PHX,PHX Minerals Inc. Common Stock,$3.77,0.12,3.288%,141302578,United States,2003,62192,Energy,Oil & Gas Production,-475.36,1,$ 0.69,-3.08,-81.70%
SEAT,Vivid Seats Inc. Class A Common Stock,$3.77,-0.09,-2.332%,783199966,United States,,1234538,Consumer Discretionary,Services-Misc. Amusement & Recreation,-313.04,0,$ 0.69,-3.08,-81.70%
SPOT,Spotify Technology S.A. Ordinary Shares,$508.44,19.2,3.924%,1.03643E+11,Luxembourg,2018,4054945,Consumer Discretionary,Broadcasting,-520.12,0,$ 92.69,-415.75,-81.77%
HKIT,Hitek Global Inc. Class A Ordinary Share,$1.2693,0.0693,5.775%,18268228,China,2023,9597,Technology,Computer Software: Prepackaged Software,-439.13,0,$ 0.23,-1.0393,-81.88%
HIMS,Hims & Hers Health Inc. Class A Common Stock,$34.71,0.24,0.696%,7711367004,United States,2019,23496748,Health Care,Medical/Nursing Services,-431.94,0,$ 6.23,-28.48,-82.05%
TFPM,Triple Flag Precious Metals Corp. Common Shares,$18.15,0.74,4.25%,3656892982,Canada,2022,369513,Industrials,Precious Metals,-482.46,0,$ 3.25,-14.9,-82.09%
LION,Lionsgate Studios Corp. Common Shares,$7.72,-0.17,-2.155%,2228619049,United States,,104788,Consumer Discretionary,Movies/Entertainment,-454.01,0,$ 1.37,-6.35,-82.25%
CAVA,CAVA Group Inc. Common Stock,$80.01,-0.43,-0.535%,9248722746,United States,2023,3322471,Consumer Discretionary,Restaurants,-480.55,0,$ 14.19,-65.82,-82.26%
SCHL,Scholastic Corporation Common Stock,$20.89,-0.57,-2.656%,587032940,United States,1992,253475,Consumer Discretionary,Books,-426.29,1,$ 3.69,-17.2,-82.34%
UWMC,UWM Holdings Corporation Class A Common Stock,$5.96,-0.04,-0.667%,9525915185,United States,,4428265,Finance,Finance: Consumer Services,-472.12,0,$ 1.04,-4.92,-82.55%
TBMC,Trailblazer Merger Corporation I Class A Common Stock,$11.25,0,0.00%,0,United States,2023,1000,Finance,Blank Checks,-473.98,0,$ 1.96,-9.29,-82.58%
SPHL,Springview Holdings Ltd Class A Ordinary Shares,$6.00,1.92,47.059%,127500000,Singapore,2024,1618229,Consumer Discretionary,Homebuilding,39.42,0,$ 1.04,-4.96,-82.67%
ANIP,ANI Pharmaceuticals Inc.,$61.40,2.59,4.404%,1291246237,United States,,430198,Health Care,Biotechnology: Pharmaceutical Preparations,-495.67,1,$ 10.62,-50.78,-82.70%
SNDK,Sandisk Corporation Common Stock,$52.16,-0.84,-1.585%,5991267172,United States,,3153376,Technology,Electronic Components,-507.76,1,$ 9.02,-43.14,-82.71%
CKX,CKX Lands Inc. Common Stock,$11.35,-0.3,-2.575%,23006813,United States,2003,8523,Energy,Oil & Gas Production,-509.69,1,$ 1.96,-9.39,-82.73%
MCS,Marcus Corporation (The) Common Stock,$16.07,-0.03,-0.186%,510209998,United States,,327449,Consumer Discretionary,Movies/Entertainment,-483.75,1,$ 2.77,-13.3,-82.76%
RSI,Rush Street Interactive Inc. Class A Common Stock,$10.08,0.12,1.205%,2298843973,United States,2020,2117014,Consumer Discretionary,Services-Misc. Amusement & Recreation,-518.5,0,$ 1.73,-8.35,-82.84%
UDR,UDR Inc. Common Stock,$43.78,-0.49,-1.107%,14497018457,United States,,2231410,Real Estate,Real Estate Investment Trusts,-477.33,3,$ 7.50,-36.28,-82.87%
DOC,Healthpeak Properties Inc. Common Stock,$20.32,-0.35,-1.693%,14215153424,United States,,4170862,Real Estate,Real Estate Investment Trusts,-483.82,1,$ 3.46,-16.86,-82.97%
TMDX,TransMedics Group Inc. Common Stock,$67.65,1.62,2.453%,2277258857,United States,2019,860457,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,-499.39,0,$ 11.43,-56.22,-83.10%
UNFI,United Natural Foods Inc. Common Stock,$24.57,-1.26,-4.878%,1472212238,United States,2019,1637763,Consumer Discretionary,Food Distributors,-544.1,1,$ 4.15,-20.42,-83.11%
PAAS,Pan American Silver Corp. Common Stock,$24.48,1.09,4.66%,8921491200,Canada,,4252927,Basic Materials,Precious Metals,-525.73,1,$ 4.12,-20.36,-83.17%
AS,Amer Sports Inc. Ordinary Shares,$26.75,1.15,4.492%,14815362604,,2024,7251048,Consumer Discretionary,Apparel,-499.56,0,$ 4.50,-22.25,-83.18%
SAIL,SailPoint Inc. Common Stock,$19.27,-0.47,-2.381%,10532220141,United States,2025,2280513,Technology,Computer Software: Prepackaged Software,-479.57,0,$ 3.23,-16.04,-83.24%
INSE,Inspired Entertainment Inc. Common Stock,$8.25,-0.275,-3.226%,219270992,United States,2014,177395,Technology,Computer Software: Prepackaged Software,-506.52,0,$ 1.38,-6.87,-83.27%
ARL,American Realty Investors Inc. Common Stock,$14.48,0.5,3.577%,233881583,United States,,4066,Real Estate,Other Consumer Services,-497.93,1,$ 2.42,-12.06,-83.29%
PCOR,Procore Technologies Inc. Common Stock,$65.21,-3.97,-5.739%,9776557473,United States,2021,4524348,Technology,Computer Software: Prepackaged Software,-527.93,0,$ 10.85,-54.36,-83.36%
TRVG,trivago N.V. American Depositary Shares,$4.11,0.13,3.266%,1444815118,Germany,2016,48942,Technology,EDP Services,-501.47,1,$ 0.68,-3.43,-83.45%
PLTR,Palantir Technologies Inc. Class A Common Stock,$78.05,1.67,2.186%,1.83055E+11,United States,,108979516,Technology,Computer Software: Prepackaged Software,-573.22,0,$ 12.81,-65.24,-83.59%
BMEZ,BlackRock Health Sciences Term Trust Common Shares of Beneficial Interest,$15.23,-0.09,-0.587%,203061864,United States,2020,433435,Finance,Trusts Except Educational Religious and Charitable,-532.64,0,$ 2.42,-12.81,-84.11%
AOSL,Alpha and Omega Semiconductor Limited Common Shares,$25.89,0.51,2.009%,761553832,Bermuda,2010,622963,Technology,Semiconductors,-548.76,3,$ 4.04,-21.85,-84.40%
USM,United States Cellular Corporation Common Stock,$64.54,2.74,4.434%,5485900000,United States,1988,240417,Telecommunications,Telecommunications Equipment,-551.2,1,$ 10.04,-54.5,-84.44%
ZDGE,Zedge Inc. Class B Common Stock ,$2.26,0.12,5.607%,31964391,,2016,54512,Technology,Computer Software: Prepackaged Software,-531.43,1,$ 0.35,-1.91,-84.51%
SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,$9.93,-0.22,-2.167%,1996119633,United States,2004,4520963,Consumer Discretionary,Hotels/Resorts,-551.33,1,$ 1.50,-8.43,-84.89%
DVAX,Dynavax Technologies Corporation Common Stock,$13.79,-0.6,-4.17%,1710936732,United States,2004,3462612,Health Care,Biotechnology: Pharmaceutical Preparations,-560.58,1,$ 2.08,-11.71,-84.92%
METC,Ramaco Resources Inc. Class A Common Stock,$11.62,3.22,38.333%,629454436,United States,2017,3009643,Energy,Coal Mining,-452.6,0,$ 1.73,-9.89,-85.11%
ZYXI,Zynex Inc. Common Stock,$7.00,-0.17,-2.371%,222918815,United States,,120281,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,-185.58,1,$ 1.04,-5.96,-85.14%
GMGI,Golden Matrix Group Inc. Common Stock,$2.09,0.03,1.456%,269406679,United States,,127677,Technology,Computer Software: Prepackaged Software,-574.19,0,$ 0.31,-1.78,-85.17%
CWAN,Clearwater Analytics Holdings Inc. Class A Common Stock,$27.54,-0.06,-0.217%,6913027541,United States,2021,1725817,Technology,Computer Software: Prepackaged Software,-581.68,0,$ 4.04,-23.5,-85.33%
MYGN,Myriad Genetics Inc. Common Stock,$10.25,0.65,6.771%,935917906,United States,1995,1387856,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,-571.33,1,$ 1.50,-8.75,-85.37%
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),$187.75,-2.03,-1.07%,4507851591,United States,2015,117749,Consumer Discretionary,Services-Misc. Amusement & Recreation,-590.75,1,$ 27.35,-160.4,-85.43%
CDXC,ChromaDex Corporation Common Stock,$7.90,0.02,0.254%,614228531,United States,,1348354,Health Care, Medicinal Chemicals and Botanical Products ,-580.87,1,$ 1.15,-6.75,-85.44%
IPGP,IPG Photonics Corporation Common Stock,$58.78,-2.73,-4.438%,2501004416,United States,2006,476819,Technology,Semiconductors,-628.92,1,$ 8.54,-50.24,-85.47%
ROOT,Root Inc. Class A Common Stock,$135.89,7.98,6.239%,2065528000,United States,2020,1190763,Finance,Property-Casualty Insurers,-668.88,0,$ 19.73,-116.16,-85.48%
IBAC,IB Acquisition Corp. Common Stock,$10.35,0.05,0.485%,0,United States,2024,3118,,,-588.67,0,$ 1.50,-8.85,-85.51%
WFG,West Fraser Timber Co. Ltd Common stock,$76.27,-1.04,-1.345%,6120351132,,2021,223475,Basic Materials,Forest Products,-593.75,1,$ 11.04,-65.23,-85.53%
AR,Antero Resources Corporation Common Stock,$35.86,1.17,3.373%,11158914800,United States,2013,5087304,Energy,Oil & Gas Production,-593.83,1,$ 5.19,-30.67,-85.53%
DESP,Despegar.com Corp. Ordinary Shares,$19.21,0,0.00%,1384161355,Argentina,2017,4666211,Consumer Discretionary,Transportation Services,-593.86,0,$ 2.77,-16.44,-85.58%
EVRI,Everi Holdings Inc. Common Stock,$13.68,-0.02,-0.146%,1182467969,United States,,1001518,Consumer Discretionary,Services-Misc. Amusement & Recreation,-592.35,1,$ 1.96,-11.72,-85.67%
MNDY,monday.com Ltd. Ordinary Shares,$242.82,9.76,4.188%,11879702126,Israel,2021,1357071,Technology,Computer Software: Prepackaged Software,-636.53,0,$ 34.74,-208.08,-85.69%
OWL,Blue Owl Capital Inc. Class A Common Stock,$18.86,0.3,1.616%,29003551616,United States,2020,8257132,Finance,Investment Managers,-624.91,0,$ 2.65,-16.21,-85.95%
GLE,Global Engine Group Holding Limited Ordinary Shares,$1.64,-0.34,-17.172%,30012000,Hong Kong,2024,174743,Technology,EDP Services,-656.52,0,$ 0.23,-1.41,-85.98%
SAND          ,Sandstorm Gold Ltd. Ordinary Shares (Canada),$6.22,0.11,1.80%,1849751992,Canada,,4126057,Basic Materials,Precious Metals,-650.57,1,$ 0.87,-5.35,-86.01%
INTA,Intapp Inc. Common Stock,$59.00,1.79,3.129%,4684472560,United States,2021,783907,Technology,Computer Software: Prepackaged Software,-623.81,0,$ 8.19,-50.81,-86.12%
IRT,Independence Realty Trust Inc. Common Stock,$20.82,-0.31,-1.467%,4807631916,United States,2013,2362545,Real Estate,Real Estate Investment Trusts,-625.95,1,$ 2.89,-17.93,-86.12%
BKT,BlackRock Income Trust Inc. (The),$11.74,-0.01,-0.085%,1746471410,United States,,28665,Finance,Investment Bankers/Brokers/Service,-628.4,0,$ 1.62,-10.12,-86.20%
PAL,Proficient Auto Logistics Inc. Common Stock,$10.09,0.33,3.381%,272730490,United States,2024,277926,Consumer Discretionary,Transportation Services,-610.87,0,$ 1.38,-8.71,-86.32%
CPT,Camden Property Trust Common Stock,$120.48,-1.55,-1.27%,12862108902,United States,1993,829373,Real Estate,Real Estate Investment Trusts,-627.72,1,$ 16.27,-104.21,-86.50%
NHTC,Natural Health Trends Corp. Common Stock,$5.12,0.06,1.186%,58946944,United States,,10340,Consumer Discretionary,Consumer Specialties,-637.68,1,$ 0.69,-4.43,-86.52%
JZ,Jianzhi Education Technology Group Company Limited American Depositary Shs,$0.8911,-0.0989,-9.99%,17986854,China,2022,2646,Real Estate,Other Consumer Services,-666.67,0,$ 0.12,-0.7711,-86.53%
XHR,Xenia Hotels & Resorts Inc. Common Stock,$12.87,-0.19,-1.455%,1304412608,United States,2015,1811301,Consumer Discretionary,Hotels/Resorts,-627.75,1,$ 1.73,-11.14,-86.56%
NCNO,nCino Inc. Common Stock,$28.45,-0.55,-1.897%,3294337365,United States,2020,1543906,Technology,Computer Software: Prepackaged Software,-643.83,0,$ 3.81,-24.64,-86.61%
MRAM,Everspin Technologies Inc. Common Stock,$5.23,0,0.00%,115797665,United States,2016,171330,Technology,Semiconductors,-670,1,$ 0.70,-4.53,-86.62%
PCSC,Perceptive Capital Solutions Corp Class A Ordinary Shares,$10.32,0,0.00%,0,United States,2024,338,,,-646.38,0,$ 1.38,-8.94,-86.63%
OLO,Olo Inc. Class A Common Stock,$6.08,0.1,1.672%,1009378691,United States,2021,3205041,Technology,Computer Software: Prepackaged Software,-670.37,0,$ 0.81,-5.27,-86.68%
ZYBT,Zhengye Biotechnology Holding Limited Ordinary Shares,$4.392,-0.008,-0.182%,207154723,China,2025,12683,Health Care,Biotechnology: Pharmaceutical Preparations,-675.86,0,$ 0.58,-3.812,-86.79%
FUFU,BitFuFu Inc. Class A Ordinary Shares,$4.40,-0.05,-1.124%,716769975,Singapore,,213200,Finance,Finance: Consumer Services,-663.79,0,$ 0.58,-3.82,-86.82%
IROH,Iron Horse Acquisitions Corp. Common Stock,$10.48,-0.02,-0.19%,0,United States,2024,1021,,,-663.77,0,$ 1.38,-9.1,-86.83%
WELL,Welltower Inc. Common Stock,$147.29,1.09,0.746%,94458264452,United States,,2461348,Real Estate,Real Estate Investment Trusts,-662.45,1,$ 19.39,-127.9,-86.84%
BBN,BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest,$16.65,0.03,0.181%,0,United States,2010,173310,Finance,Finance Companies,-657.08,0,$ 2.19,-14.46,-86.85%
KRG,Kite Realty Group Trust Common Stock,$22.03,-0.33,-1.476%,4839210411,United States,2004,1823391,Real Estate,Real Estate Investment Trusts,-652.6,1,$ 2.89,-19.14,-86.88%
PRMB,Primo Brands Corporation Class A Common Stock,$30.32,0.43,1.439%,4863201323,United States,2024,21706737,Consumer Staples,Beverages (Production/Distribution),-714.8,0,$ 3.92,-26.4,-87.07%
CTRI,Centuri Holdings Inc. Common Stock,$16.10,-0.75,-4.451%,1425132088,,2024,428530,Utilities,Oil & Gas Production,-645.19,0,$ 2.08,-14.02,-87.08%
AXON,Axon Enterprise Inc. Common Stock,$526.64,11.19,2.171%,40352876806,United States,2001,969459,Industrials,Ordnance And Accessories,-722.12,1,$ 67.86,-458.78,-87.11%
QD,Qudian Inc. American Depositary Shares each representing one Class A Ordinary Share,$2.73,0.13,5.00%,517072513,China,2017,432844,Finance,Finance: Consumer Services,-680,0,$ 0.35,-2.38,-87.18%
BYFC,Broadway Financial Corporation Class A Common Stock,$7.20,0.01,0.139%,65609028,United States,,350,Finance,Savings Institutions,-681.52,1,$ 0.92,-6.28,-87.22%
SHAK,Shake Shack Inc. Class A Common Stock,$86.74,-1.68,-1.90%,3689293511,United States,2015,1586554,Consumer Discretionary,Restaurants,-689.53,1,$ 11.08,-75.66,-87.23%
AKR,Acadia Realty Trust Common Stock,$21.71,-0.58,-2.602%,2598251280,United States,,1860317,Real Estate,Real Estate Investment Trusts,-679.42,1,$ 2.77,-18.94,-87.24%
SBT,Sterling Bancorp Inc. Common Stock,$4.58,0,0.00%,239594708,United States,2017,32563,Finance,Savings Institutions,-732.76,0,$ 0.58,-4,-87.34%
GEV,GE Vernova Inc. Common Stock,$284.21,14.08,5.212%,78413753294,United States,2024,5273500,,,-776.55,0,$ 35.78,-248.43,-87.41%
MACI,Melar Acquisition Corp. I Class A Ordinary Shares,$10.20,0,0.00%,0,United States,2024,52,,,-704.72,0,$ 1.27,-8.93,-87.55%
CUZ,Cousins Properties Incorporated Common Stock,$28.21,-0.05,-0.177%,4729702141,United States,,1925652,Real Estate,Real Estate Investment Trusts,-735.55,1,$ 3.46,-24.75,-87.73%
DSY,Big Tree Cloud Holdings Limited Ordinary Shares,$1.00,-0.26,-20.635%,57080546,China,,1877143,Consumer Discretionary,Containers/Packaging,-800,0,$ 0.12,-0.88,-88.00%
TOPP,Toppoint Holdings Inc. Common Stock,$1.93,0,0.00%,33775000,,2025,16387,Industrials,Trucking Freight/Courier Services,-739.13,0,$ 0.23,-1.7,-88.08%
EXPI,eXp World Holdings Inc. Common Stock,$9.66,-0.02,-0.207%,1488928499,United States,,883789,Finance,Real Estate,-740.87,1,$ 1.15,-8.51,-88.10%
LGL,LGL Group Inc. (The) Common Stock,$5.83,-0.18,-2.995%,31324911,United States,1946,5919,Technology,Industrial Machinery/Components,-824.64,1,$ 0.69,-5.14,-88.16%
TFIN,Triumph Financial Inc. Common Stock,$58.56,-1.15,-1.926%,1371490484,United States,2014,152847,Finance,Major Banks,-801.47,4.5,$ 6.78,-51.78,-88.42%
INSP,Inspire Medical Systems Inc. Common Stock,$172.82,-6.54,-3.646%,5127466918,United States,2018,468578,Health Care,Medical/Dental Instruments,-712.02,0,$ 19.97,-152.85,-88.44%
WAY,Waystar Holding Corp. Common Stock,$36.96,1.48,4.171%,6362731969,United States,2024,2422635,Technology,EDP Services,-754.1,0,$ 4.27,-32.69,-88.45%
CRDO,Credo Technology Group Holding Ltd Ordinary Shares,$43.36,3.91,9.911%,7251486075,United States,2022,6276043,Technology,Semiconductors,-858.27,0,$ 4.96,-38.4,-88.56%
HKD,AMTD Digital Inc. American Depositary Shares (every five of which represent two Class A Ordinary Shares),$2.20,-0.03,-1.345%,277560736,,2022,262807,Finance,Finance: Consumer Services,-836,0,$ 0.25,-1.95,-88.64%
TWI,Titan International Inc. (DE) Common Stock,$8.63,-0.22,-2.486%,545396237,United States,,687872,Industrials,Steel/Iron Ore,-747.42,1,$ 0.97,-7.66,-88.76%
ORLA,Orla Mining Ltd. Common Shares,$7.80,0.55,7.586%,2497988142,,2020,1260812,Basic Materials,Precious Metals,-901.15,1,$ 0.87,-6.93,-88.85%
CALX,Calix Inc Common Stock,$31.47,2.07,7.041%,2098704057,United States,2010,1149684,Consumer Discretionary,Telecommunications Equipment,-829.8,1,$ 3.49,-27.98,-88.91%
OB,Outbrain Inc. Common Stock,$4.16,0.14,3.483%,390792106,United States,2021,520749,Technology,Computer Software: Programming Data Processing,-776.09,0,$ 0.46,-3.7,-88.94%
CVNA,Carvana Co. Class A Common Stock,$172.22,0.61,0.355%,36711508969,United States,2017,5078159,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,-847.12,1,$ 18.93,-153.29,-89.01%
HUYA,HUYA Inc. American depositary shares each  representing one Class A ordinary share,$4.24,0.35,8.997%,988273485,United States,2018,1579270,Technology,Computer Software: Programming Data Processing,-863.04,0,$ 0.46,-3.78,-89.15%
TTSH,Tile Shop Holdings Inc. Common Stock,$6.43,-0.21,-3.163%,287150284,United States,,69923,Consumer Discretionary,Home Furnishings,-775.36,1,$ 0.69,-5.74,-89.27%
EM,Smart Share Global Limited American Depositary Shares,$1.12,-0.01,-0.885%,290724317,China,2021,466934,Consumer Discretionary,Other Consumer Services,-833.33,0,$ 0.12,-1,-89.29%
SIFY,Sify Technologies Limited American Depositary Shares,$4.67,0.16,3.548%,337276292,India,,83231,Technology,Computer Software: Programming Data Processing,-850,4,$ 0.50,-4.17,-89.29%
